BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Isolate	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	tissue_type	Label	sub_species	body_site	pathovar	use_species
PRJNA192205	SRR1271628	WGS	200	2752815600	SAMN02439829	2043780304	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H29	cornix	blood	blood	1
PRJNA192205	SRR1271629	WGS	200	2761655400	SAMN02439829	2065006109	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H29	cornix	blood	blood	1
PRJNA192205	SRR1271630	WGS	200	2786487200	SAMN02439829	2032395921	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H29	cornix	blood	blood	1
PRJNA192205	SRR1271632	WGS	200	784367400	SAMN02439830	574283004	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H37	cornix	blood	blood	1
PRJNA192205	SRR1271633	WGS	200	1737931800	SAMN02439830	1289587710	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H37	cornix	blood	blood	1
PRJNA192205	SRR1271634	WGS	200	1738636000	SAMN02439830	1283145799	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H37	cornix	blood	blood	1
PRJNA192205	SRR1271635	WGS	200	1737796000	SAMN02439830	1277793453	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H37	cornix	blood	blood	1
PRJNA192205	SRR1271636	WGS	200	6792608200	SAMN02439830	4797076900	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H37	cornix	blood	blood	1
PRJNA192205	SRR1271637	WGS	200	3820217000	SAMN02439831	2805865033	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H43	cornix	blood	blood	1
PRJNA192205	SRR1271638	WGS	200	3726001000	SAMN02439831	2752776036	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H43	cornix	blood	blood	1
PRJNA192205	SRR1271640	WGS	200	3778283400	SAMN02439831	2775234136	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H43	cornix	blood	blood	1
PRJNA192205	SRR1271641	WGS	200	2130060800	SAMN02439832	1334292571	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H47	cornix	blood	blood	1
PRJNA192205	SRR1271642	WGS	200	2623233400	SAMN02439832	1881334022	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H47	cornix	blood	blood	1
PRJNA192205	SRR1271643	WGS	200	2609989000	SAMN02439832	1874842171	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H47	cornix	blood	blood	1
PRJNA192205	SRR1271644	WGS	200	2808569400	SAMN02439832	1977062370	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H47	cornix	blood	blood	1
PRJNA192205	SRR1271656	WGS	200	11271569200	SAMN02439832	7951352887	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H47	cornix	blood	blood	1
PRJNA192205	SRR1271660	WGS	200	5915695400	SAMN02439833	4326502400	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H51	cornix	blood	blood	1
PRJNA192205	SRR1271661	WGS	200	2068203800	SAMN02439833	1535652881	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H51	cornix	blood	blood	1
PRJNA192205	SRR1271662	WGS	200	2070067600	SAMN02439833	1528905298	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H51	cornix	blood	blood	1
PRJNA192205	SRR1271663	WGS	200	2066380000	SAMN02439833	1520591415	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	NA	male	NA	2010	Sweden	Europe	Sweden: Uppsala	NA	S_Up_H51	cornix	blood	blood	1
PRJNA192205	SRR1271664	WGS	200	2116708600	SAMN02439834	1547016153	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	NA	male	S_Up_H52	2010	Sweden	Europe	Sweden: Uppsala	NA	NA	cornix	blood	NA	1
PRJNA192205	SRR1271665	WGS	200	3761886000	SAMN02439834	2784348320	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	NA	male	S_Up_H52	2010	Sweden	Europe	Sweden: Uppsala	NA	NA	cornix	blood	NA	1
PRJNA192205	SRR1271666	WGS	200	3763730800	SAMN02439834	2771114881	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	NA	male	S_Up_H52	2010	Sweden	Europe	Sweden: Uppsala	NA	NA	cornix	blood	NA	1
PRJNA192205	SRR1271667	WGS	200	3760535600	SAMN02439834	2758148959	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	NA	male	S_Up_H52	2010	Sweden	Europe	Sweden: Uppsala	NA	NA	cornix	blood	NA	1
PRJNA192205	SRR862083	WGS	200	4959310600	SAMN02143031	3650464824	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR863646	WGS	200	4920106000	SAMN02143031	3564738147	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866511	WGS	200	5019437600	SAMN02143031	3752541918	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866512	WGS	200	4844300000	SAMN02143031	3549764568	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866513	WGS	200	3394916800	SAMN02143031	2495374501	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866514	WGS	200	3515533200	SAMN02143031	2584503348	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866515	WGS	200	3402013400	SAMN02143031	2461507497	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866516	WGS	200	3444084400	SAMN02143031	2572604093	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866517	WGS	200	3336537800	SAMN02143031	2441682925	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866518	WGS	200	4187841200	SAMN02143031	3078730963	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866520	WGS	200	4323658200	SAMN02143031	3177372737	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866521	WGS	200	4247240200	SAMN02143031	3169599218	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866522	WGS	200	4111362600	SAMN02143031	3008120322	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866523	WGS	200	4426906400	SAMN02143031	3254593896	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866524	WGS	200	4575670600	SAMN02143031	3366478984	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866525	WGS	200	4416003400	SAMN02143031	3195785159	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866526	WGS	200	4494802000	SAMN02143031	3357803341	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866528	WGS	200	3208484200	SAMN02143031	2363041801	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866593	WGS	200	3299319600	SAMN02143031	2430828445	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866594	WGS	200	3189417400	SAMN02143031	2311587970	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866595	WGS	200	3254168800	SAMN02143031	2435081022	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866596	WGS	200	3135402000	SAMN02143031	2299378717	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866597	WGS	200	4476815800	SAMN02143031	3297609864	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866598	WGS	200	4622788600	SAMN02143031	3404522629	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866599	WGS	200	4472493000	SAMN02143031	3242166786	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866601	WGS	200	4531841600	SAMN02143031	3389503919	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866603	WGS	200	4382814000	SAMN02143031	3211949706	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR866903	WGS	100	3321117900	SAMN02143031	2369285160	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX286211	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32_3kb	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H32	SRP022901	NA	male	S_Up_H32	2010	Sweden	Europe	Sweden: Uppsala	blood	NA	cornix	NA	NA	1
PRJNA192205	SRR1284298	WGS	200	2598374400	SAMN02743852	1928090959	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535391	Illumina HiSeq 2000	USA_NY_B04	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B04	SRP022901	Model organism or animal	male	NA	2010	USA	North America	USA: New York	NA	USA_NY_B04	NA	blood	blood	1
PRJNA192205	SRR1284299	WGS	200	1972829800	SAMN02743819	1222106209	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535392	Illumina HiSeq 2000	D_Ko_C04	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C04	SRP022901	Model organism or animal	male	NA	2010	Germany	Europe	Germany: Konstanz	NA	D_Ko_C04	corone	blood	blood	0
